pair;timeframe;strategy;thresholdOpen;thresholdClose;followTrend;name;positions;profit;drawdown;long;winratio;positivedaysratio;meanloss;meanwin;meantrade;stddeviationwin;stddeviationloss;stddeviation;meanholdtime;stringCodedParams;stringCodedPositions;stringCodedResult;
CHFJPY;1200;SSIStrategy_V0;0,21;0,16;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,21|thresholdClose:0,16|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
EURJPY;1200;SSIStrategy_V0;0,17;0,46;False;SSIStrategy_V0;4;1,24999999999997;-2,38;0,75;0,5;0,333333333333333;-1,19;1,81499999999998;0,312499999999993;0,174999999999997;0,0300000000000011;1,507736299888;30618;pair:EURJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,17|thresholdClose:0,46|followTrend:False|name:SSIStrategy_V0;L:1445548497750:134,06:1446134067750:132,84|L:1447058517750:133,04:1447160267750:131,88|L:1447355757750:132,24:1449696827750:133,88|S:1445381167750:135,95:1449701157750:133,96|;positions:4|profit:1,24999999999997|drawdown:-2,38|long:0,75|winratio:0,5|positivedaysratio:0,333333333333333|meanloss:-1,19|meanwin:1,81499999999998|meantrade:0,312499999999993|stddeviationwin:0,174999999999997|stddeviationloss:0,0300000000000011|stddeviation:1,507736299888|meanholdtime:30618;
USDCHF;1200;SSIStrategy_V0;0,45;0,18;False;SSIStrategy_V0;1;-0,0351;-0,0351;1;0;0;-0,0351;NaN;-0,0351;NaN;0;0;23074;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,45|thresholdClose:0,18|followTrend:False|name:SSIStrategy_V0;L:1448316677750:1,0184:1449701157750:0,9833|;positions:1|profit:-0,0351|drawdown:-0,0351|long:1|winratio:0|positivedaysratio:0|meanloss:-0,0351|meanwin:NaN|meantrade:-0,0351|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:23074;
EURUSD;1200;SSIStrategy_V0;0,28;0,13;False;SSIStrategy_V0;5;-0,00380000000000003;-0,00380000000000003;0,2;0,6;0,6;-0,01695;0,0100333333333333;-0,000760000000000005;0,00857684220574334;0,01305;0,0169411451797096;12742;pair:EURUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,28|thresholdClose:0,13|followTrend:False|name:SSIStrategy_V0;S:1445381177750:1,1351:1445530127750:1,114|L:1445549917750:1,1092:1445872897750:1,1053|S:1446110497750:1,0956:1446736467750:1,0868|S:1446818017750:1,0736:1447021757750:1,0734|S:1447180067750:1,0721:1449701157750:1,1021|;positions:5|profit:-0,00380000000000003|drawdown:-0,00380000000000003|long:0,2|winratio:0,6|positivedaysratio:0,6|meanloss:-0,01695|meanwin:0,0100333333333333|meantrade:-0,000760000000000005|stddeviationwin:0,00857684220574334|stddeviationloss:0,01305|stddeviation:0,0169411451797096|meanholdtime:12742;
NZDUSD;1200;SSIStrategy_V0;0,45;0;True;SSIStrategy_V0;1;0,00950000000000006;0;1;1;1;NaN;0,00950000000000006;0,00950000000000006;0;NaN;0;21313;pair:NZDUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,45|thresholdClose:0|followTrend:True|name:SSIStrategy_V0;L:1448393907750:0,6554:1449672727750:0,6649|;positions:1|profit:0,00950000000000006|drawdown:0|long:1|winratio:1|positivedaysratio:1|meanloss:NaN|meanwin:0,00950000000000006|meantrade:0,00950000000000006|stddeviationwin:0|stddeviationloss:NaN|stddeviation:0|meanholdtime:21313;
AUDUSD;1200;SSIStrategy_V0;0,42;0,23;False;SSIStrategy_V0;1;-0,0112;-0,0112;0;0;0;-0,0112;NaN;-0,0112;NaN;0;0;31827;pair:AUDUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,42|thresholdClose:0,23|followTrend:False|name:SSIStrategy_V0;S:1447791527750:0,7119:1449701157750:0,7231|;positions:1|profit:-0,0112|drawdown:-0,0112|long:0|winratio:0|positivedaysratio:0|meanloss:-0,0112|meanwin:NaN|meantrade:-0,0112|stddeviationwin:NaN|stddeviationloss:0|stddeviation:0|meanholdtime:31827;
GBPUSD;1200;SSIStrategy_V0;0,13;0,1;True;SSIStrategy_V0;6068;-0,463700000000008;-0,484700000000007;0,997363216875412;0,00247198417930125;0,181818181818182;-0,000150175343943892;0,00619999999999998;-0,000124583557227299;0,00908427212274053;0,000408411486467384;0,000812751115167029;11;pair:GBPUSD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,13|thresholdClose:0,1|followTrend:True|name:SSIStrategy_V0;More than 1000;positions:6068|profit:-0,463700000000008|drawdown:-0,484700000000007|long:0,997363216875412|winratio:0,00247198417930125|positivedaysratio:0,181818181818182|meanloss:-0,000150175343943892|meanwin:0,00619999999999998|meantrade:-0,000124583557227299|stddeviationwin:0,00908427212274053|stddeviationloss:0,000408411486467384|stddeviation:0,000812751115167029|meanholdtime:11;
GBPCHF;1200;SSIStrategy_V0;0,38;0,06;True;SSIStrategy_V0;2;0,0586999999999998;0;0;0,5;1;-0,000300000000000189;0,0589999999999999;0,0293499999999999;0;0;0,0296500000000001;5093;pair:GBPCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,38|thresholdClose:0,06|followTrend:True|name:SSIStrategy_V0;S:1449001767750:1,5489:1449611367750:1,4899|S:1449699527750:1,4927:1449701157750:1,493|;positions:2|profit:0,0586999999999998|drawdown:0|long:0|winratio:0,5|positivedaysratio:1|meanloss:-0,000300000000000189|meanwin:0,0589999999999999|meantrade:0,0293499999999999|stddeviationwin:0|stddeviationloss:0|stddeviation:0,0296500000000001|meanholdtime:5093;
EURCHF;1200;SSIStrategy_V0;0,03;0,38;False;SSIStrategy_V0;333;-0,0890999999999971;-0,0890999999999971;1;0,00900900900900901;0;-0,000308282208588948;0,00379999999999995;-0,000270820668693;0,00459637538356767;0,000622353631834594;0,000853777371840598;104;pair:EURCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,03|thresholdClose:0,38|followTrend:False|name:SSIStrategy_V0;L:1445381177750:1,0853:1445545897750:1,0812|L:1445545907750:1,0813:1445545907750:1,0812|L:1445545917750:1,0813:1445545917750:1,0812|L:1445545927750:1,0813:1445545927750:1,0812|L:1445545937750:1,0813:1445545937750:1,0812|L:1445545947750:1,0813:1445545947750:1,0812|L:1445545957750:1,0813:1445545957750:1,0812|L:1445545967750:1,0813:1445545967750:1,0812|L:1445545977750:1,0813:1445545977750:1,0812|L:1445545987750:1,0811:1445545987750:1,081|L:1445545997750:1,0811:1445545997750:1,081|L:1445546007750:1,0811:1445546007750:1,081|L:1445546017750:1,0811:1445546017750:1,081|L:1445546027750:1,0811:1445546027750:1,081|L:1445546037750:1,0811:1445546037750:1,0809|L:1445546047750:1,0811:1445546047750:1,081|L:1445546057750:1,0812:1445546057750:1,081|L:1445546067750:1,0811:1445546067750:1,081|L:1445546077750:1,0811:1445546077750:1,081|L:1445546087750:1,0811:1445548497750:1,0808|L:1445548507750:1,081:1445548507750:1,0808|L:1445548517750:1,081:1445548517750:1,0806|L:1445548527750:1,081:1445548527750:1,0806|L:1445548537750:1,081:1445548537750:1,0806|L:1445548547750:1,081:1445548547750:1,0807|L:1445548557750:1,0809:1445548987750:1,0806|L:1445548997750:1,0809:1445548997750:1,0805|L:1445549007750:1,0808:1445549007750:1,0805|L:1445549017750:1,0808:1445549017750:1,0805|L:1445549027750:1,0808:1445549027750:1,0805|L:1445549037750:1,0808:1445549037750:1,0805|L:1445549047750:1,0808:1445549047750:1,0805|L:1445549057750:1,0808:1445549057750:1,0805|L:1445549067750:1,0808:1445549067750:1,0805|L:1445549077750:1,0808:1445549077750:1,0805|L:1445549087750:1,0808:1445549087750:1,0805|L:1445549097750:1,0808:1445549097750:1,0805|L:1445549107750:1,0808:1445549107750:1,0805|L:1445549117750:1,0808:1445549117750:1,0805|L:1445549127750:1,0808:1445549127750:1,0805|L:1445549137750:1,0808:1445549137750:1,0805|L:1445549147750:1,0808:1445549147750:1,0805|L:1445549157750:1,0808:1445549157750:1,0805|L:1445549167750:1,0808:1445549167750:1,0805|L:1445549177750:1,0808:1445549177750:1,0805|L:1445549187750:1,0808:1445549187750:1,0805|L:1445549197750:1,0808:1445549197750:1,0805|L:1445549207750:1,0808:1445549207750:1,0805|L:1445549217750:1,0808:1445549217750:1,0805|L:1445549227750:1,0808:1445549227750:1,0805|L:1445549237750:1,0808:1445549237750:1,0805|L:1445549247750:1,0808:1445549247750:1,0805|L:1445549257750:1,0808:1445549257750:1,0805|L:1445549267750:1,0808:1445549267750:1,0805|L:1445549277750:1,0808:1445549277750:1,0805|L:1445549287750:1,0808:1445549287750:1,0805|L:1445549297750:1,0808:1445549547750:1,0802|L:1445549557750:1,0805:1445549557750:1,0802|L:1445549567750:1,0804:1445549567750:1,0802|L:1445549577750:1,0805:1445549577750:1,0802|L:1445549587750:1,0804:1445549587750:1,0802|L:1445549597750:1,0804:1445549597750:1,0802|L:1445549607750:1,0804:1445549607750:1,0802|L:1445549617750:1,0805:1445549617750:1,0802|L:1445549627750:1,0805:1445549627750:1,0802|L:1445549637750:1,0805:1445549637750:1,0802|L:1445549647750:1,0805:1445549647750:1,0802|L:1445549657750:1,0804:1445549657750:1,0802|L:1445549667750:1,0804:1445549667750:1,0802|L:1445549677750:1,0804:1445549677750:1,0802|L:1445549687750:1,0805:1445549687750:1,0802|L:1445549697750:1,0805:1445549697750:1,0802|L:1445549707750:1,0805:1445549707750:1,0802|L:1445549717750:1,0805:1445549717750:1,0802|L:1445549727750:1,0805:1445549727750:1,0802|L:1445549737750:1,0805:1445549737750:1,0802|L:1445549747750:1,0804:1445549747750:1,0802|L:1445549757750:1,0803:1445549757750:1,0803|L:1445549767750:1,0804:1445549767750:1,0801|L:1445549777750:1,0805:1445549777750:1,0804|L:1445549787750:1,0805:1445549787750:1,0802|L:1445549797750:1,0805:1445549797750:1,0801|L:1445549807750:1,0804:1445549807750:1,0802|L:1445549817750:1,0804:1445549817750:1,0801|L:1445549827750:1,0805:1445549827750:1,0801|L:1445549837750:1,0804:1445549837750:1,0801|L:1445549847750:1,0805:1445549847750:1,0801|L:1445549857750:1,0804:1445549857750:1,0801|L:1445549867750:1,08:1445549867750:1,0797|L:1445549877750:1,08:1445549877750:1,0796|L:1445549887750:1,08:1445549887750:1,0797|L:1445549897750:1,08:1445549897750:1,0797|L:1445549907750:1,0801:1445549907750:1,0798|L:1445549917750:1,08:1445549917750:1,0796|L:1445549927750:1,0799:1445549927750:1,0796|L:1445549937750:1,0796:1445549937750:1,0792|L:1445549947750:1,0795:1445549947750:1,0792|L:1445549957750:1,0795:1445549957750:1,0792|L:1445549967750:1,0795:1445549967750:1,0792|L:1445549977750:1,0793:1445549977750:1,0791|L:1445549987750:1,0789:1445549987750:1,0785|L:1445549997750:1,0791:1445549997750:1,0788|L:1445550007750:1,0792:1445550007750:1,0789|L:1445550017750:1,0793:1445550017750:1,0789|L:1445550027750:1,0794:1445550027750:1,0791|L:1445550037750:1,0796:1445550037750:1,0792|L:1445550047750:1,0797:1445550047750:1,0794|L:1445550057750:1,0801:1445550057750:1,0796|L:1445550067750:1,0798:1445550067750:1,0794|L:1445550077750:1,0795:1445550077750:1,0791|L:1445550087750:1,0797:1445550087750:1,0794|L:1445550097750:1,0798:1445550097750:1,0793|L:1445550107750:1,0801:1445550107750:1,0797|L:1445550117750:1,08:1445550117750:1,0795|L:1445550127750:1,08:1445550127750:1,0796|L:1445550137750:1,0798:1445550137750:1,0794|L:1445550147750:1,0797:1445550147750:1,0792|L:1445550157750:1,0797:1445550157750:1,0793|L:1445550167750:1,0797:1445550167750:1,0793|L:1445550177750:1,0797:1445550177750:1,0793|L:1445550187750:1,0796:1445550187750:1,0792|L:1445550197750:1,0796:1445550197750:1,0792|L:1445550207750:1,0795:1445550207750:1,0791|L:1445550217750:1,0796:1445550217750:1,0793|L:1445550227750:1,0798:1445550227750:1,0795|L:1445550237750:1,0798:1445550237750:1,0797|L:1445550247750:1,0798:1445550247750:1,0794|L:1445550257750:1,0797:1445550257750:1,0793|L:1445550267750:1,0797:1445550267750:1,0793|L:1445550277750:1,0797:1445550277750:1,0793|L:1445550287750:1,0798:1445550287750:1,0794|L:1445550297750:1,0798:1445550297750:1,0795|L:1445550307750:1,0798:1445550307750:1,0795|L:1445550317750:1,0798:1445550317750:1,0795|L:1445550327750:1,0799:1445550327750:1,0795|L:1445550337750:1,0801:1445550337750:1,0797|L:1445550347750:1,0801:1445550347750:1,0798|L:1445550357750:1,0801:1445550357750:1,0799|L:1445550367750:1,08:1445550367750:1,0797|L:1445550377750:1,0799:1445550377750:1,0797|L:1445550387750:1,0802:1445550387750:1,08|L:1445550397750:1,0805:1445550397750:1,0802|L:1445550407750:1,0804:1445550407750:1,08|L:1445550417750:1,0803:1445550417750:1,0799|L:1445550427750:1,0803:1445550427750:1,0799|L:1445550437750:1,0802:1445550437750:1,0798|L:1445550447750:1,0802:1445550447750:1,08|L:1445550457750:1,0803:1445550457750:1,08|L:1445550467750:1,0802:1445550467750:1,08|L:1445550477750:1,0802:1445550477750:1,0799|L:1445550487750:1,0802:1445550487750:1,0801|L:1445550497750:1,0803:1445550497750:1,0802|L:1445550507750:1,0802:1445550507750:1,0801|L:1445550517750:1,0805:1445550517750:1,0804|L:1445550527750:1,0804:1445550527750:1,0803|L:1445550537750:1,0804:1445550537750:1,0803|L:1445550547750:1,0807:1445550547750:1,0805|L:1445550557750:1,0806:1445550557750:1,0803|L:1445550567750:1,0806:1445550567750:1,0804|L:1445550577750:1,0805:1445550577750:1,0802|L:1445550587750:1,0805:1445550587750:1,0803|L:1445550597750:1,0803:1445550597750:1,08|L:1445550607750:1,0806:1445550607750:1,0803|L:1445550617750:1,0805:1445550617750:1,0803|L:1445550627750:1,0805:1445550627750:1,0802|L:1445550637750:1,0805:1445550637750:1,0803|L:1445550647750:1,0807:1445550647750:1,0805|L:1445550657750:1,0808:1445550657750:1,0806|L:1445550667750:1,0807:1445550667750:1,0805|L:1445550677750:1,0807:1445550677750:1,0805|L:1445550687750:1,0806:1445550687750:1,0804|L:1445550697750:1,0806:1445550697750:1,0802|L:1445550707750:1,0806:1445550707750:1,0802|L:1445550717750:1,0806:1445550717750:1,0803|L:1445550727750:1,0806:1445550727750:1,0804|L:1445550737750:1,0806:1445550737750:1,0804|L:1445550747750:1,0806:1445550747750:1,0803|L:1445550757750:1,0806:1445550757750:1,0803|L:1445550767750:1,0806:1445550767750:1,0804|L:1445550777750:1,0806:1445550777750:1,0803|L:1445550787750:1,0806:1445550787750:1,0804|L:1445550797750:1,0806:1445550797750:1,0804|L:1445550807750:1,0807:1445550807750:1,0805|L:1445550817750:1,0808:1445550817750:1,0806|L:1445550827750:1,0807:1445550827750:1,0804|L:1445550837750:1,0807:1445550837750:1,0804|L:1445550847750:1,0806:1445550847750:1,0804|L:1445550857750:1,0806:1445550857750:1,0804|L:1445550867750:1,0806:1445550867750:1,0804|L:1445550877750:1,0806:1445550877750:1,0804|L:1445550887750:1,0806:1445550887750:1,0804|L:1445550897750:1,0806:1445550897750:1,0804|L:1445550907750:1,0806:1445550907750:1,0804|L:1445550917750:1,0806:1445550917750:1,0804|L:1445550927750:1,0806:1445550927750:1,0804|L:1445550937750:1,0805:1445550937750:1,0803|L:1445550947750:1,0805:1445550947750:1,0804|L:1445550957750:1,0805:1445550957750:1,0803|L:1445550967750:1,0808:1445550967750:1,0804|L:1445550977750:1,0807:1445550977750:1,0804|L:1445550987750:1,0808:1445550987750:1,0805|L:1445550997750:1,0809:1445550997750:1,0806|L:1445551007750:1,0811:1445551007750:1,0808|L:1445551017750:1,0812:1445551017750:1,0808|L:1445551027750:1,0811:1445551027750:1,0808|L:1445551037750:1,0809:1445551037750:1,0805|L:1445551047750:1,0808:1445551047750:1,0806|L:1445551057750:1,0812:1445551057750:1,0808|L:1445551067750:1,081:1445551067750:1,0807|L:1445551077750:1,081:1445551077750:1,0807|L:1445551087750:1,0809:1445551087750:1,0806|L:1445551097750:1,0809:1445551097750:1,0806|L:1445551107750:1,081:1445551107750:1,0808|L:1445551117750:1,0809:1445551117750:1,0806|L:1445551127750:1,0809:1445551127750:1,0806|L:1445551137750:1,0809:1445551137750:1,0806|L:1445551147750:1,0808:1445551147750:1,0805|L:1445551157750:1,0809:1445551157750:1,0806|L:1445551167750:1,081:1445551167750:1,0807|L:1445551177750:1,0809:1445551177750:1,0806|L:1445551187750:1,0809:1445551187750:1,0806|L:1445551197750:1,0809:1445551197750:1,0806|L:1445551207750:1,0808:1445551207750:1,0806|L:1445551217750:1,0808:1445551217750:1,0805|L:1445551227750:1,0809:1445551227750:1,0806|L:1445551237750:1,0809:1445551237750:1,0806|L:1445551247750:1,0809:1445551247750:1,0806|L:1445551257750:1,0809:1445551257750:1,0806|L:1445551267750:1,0807:1445551267750:1,0804|L:1445551277750:1,0807:1445551277750:1,0804|L:1445551287750:1,0807:1445551287750:1,0804|L:1445551297750:1,0807:1445551297750:1,0803|L:1445551307750:1,0807:1445551307750:1,0804|L:1445551317750:1,0806:1445551317750:1,0804|L:1445551327750:1,0806:1445551327750:1,0803|L:1445551337750:1,0806:1445552077750:1,0801|L:1445552087750:1,0804:1445552087750:1,0801|L:1445552097750:1,0803:1445552097750:1,0801|L:1445552107750:1,0803:1445552107750:1,0801|L:1445552117750:1,0804:1445552117750:1,0801|L:1445552127750:1,0804:1445552127750:1,0801|L:1445552137750:1,0802:1445552197750:1,0801|L:1445552207750:1,0803:1445552207750:1,0801|L:1445552217750:1,0803:1445552217750:1,0801|L:1445552227750:1,0803:1445552227750:1,08|L:1445552237750:1,0803:1445552237750:1,08|L:1445552247750:1,0803:1445552247750:1,08|L:1445552257750:1,0803:1445552257750:1,0801|L:1445552267750:1,0803:1445552267750:1,0801|L:1445552277750:1,0804:1445552277750:1,0802|L:1445552287750:1,0803:1445552287750:1,0802|L:1445552297750:1,0804:1445552297750:1,0802|L:1445552307750:1,0804:1445552307750:1,0802|L:1445552317750:1,0804:1445552317750:1,0802|L:1445552327750:1,0804:1445552327750:1,0802|L:1445552337750:1,0804:1445552337750:1,0803|L:1445552347750:1,0805:1445552347750:1,0803|L:1445552357750:1,0806:1445552357750:1,0804|L:1445552367750:1,0806:1445552367750:1,0804|L:1445552377750:1,0806:1445552377750:1,0804|L:1445552387750:1,0806:1445552447750:1,0805|L:1445552457750:1,0806:1445552457750:1,0805|L:1445552467750:1,0806:1445552467750:1,0805|L:1445552477750:1,0806:1445552477750:1,0805|L:1445552487750:1,0806:1445552487750:1,0805|L:1445552497750:1,0806:1445552497750:1,0805|L:1445552507750:1,0806:1445552567750:1,0803|L:1445552577750:1,0805:1445552577750:1,0803|L:1445552587750:1,0805:1445552587750:1,0803|L:1445552597750:1,0805:1445552597750:1,0803|L:1445552607750:1,0805:1445552607750:1,0803|L:1445552617750:1,0805:1445552617750:1,0803|L:1445552627750:1,0805:1445552687750:1,0803|L:1445552697750:1,0807:1445552697750:1,0805|L:1445552707750:1,0807:1445552707750:1,0805|L:1445552717750:1,0809:1445552717750:1,0807|L:1445552727750:1,0809:1445552727750:1,0807|L:1445552737750:1,0808:1445552737750:1,0806|L:1445552747750:1,0808:1445555537750:1,0804|L:1445555547750:1,0805:1445555547750:1,0804|L:1445555557750:1,0804:1445555557750:1,0803|L:1445555567750:1,0804:1445555567750:1,0802|L:1445555577750:1,0804:1445555577750:1,0802|L:1445555587750:1,0804:1445555587750:1,0802|L:1445555597750:1,0804:1445555597750:1,0802|L:1445555607750:1,0804:1445555737750:1,0804|L:1445555747750:1,0805:1445555747750:1,0804|L:1445555757750:1,0805:1445555757750:1,0804|L:1445555767750:1,0805:1445555767750:1,0804|L:1445555777750:1,0805:1445555777750:1,0804|L:1445555787750:1,0805:1445555787750:1,0804|L:1445555797750:1,0805:1445555797750:1,0804|L:1445555807750:1,0805:1445555807750:1,0804|L:1445555817750:1,0805:1445555817750:1,0804|L:1445555827750:1,0805:1445555827750:1,0804|L:1445555837750:1,0805:1445555837750:1,0804|L:1445555847750:1,0805:1445555847750:1,0803|L:1445555857750:1,0805:1445555987750:1,0803|L:1445555997750:1,0804:1445555997750:1,0803|L:1445556007750:1,0804:1445556007750:1,0803|L:1445556017750:1,0804:1445556017750:1,0803|L:1445556027750:1,0804:1445556027750:1,0803|L:1445556037750:1,0805:1445556037750:1,0803|L:1445556047750:1,0805:1445556047750:1,0804|L:1445556057750:1,0805:1445556057750:1,0804|L:1445556067750:1,0805:1445556807750:1,0786|L:1445556817750:1,0788:1445556817750:1,0787|L:1445556827750:1,0787:1445556827750:1,0787|L:1445556837750:1,0787:1445556837750:1,0786|L:1445556847750:1,0787:1445556847750:1,0786|L:1445556857750:1,0788:1445556857750:1,0787|L:1445556867750:1,0788:1445556867750:1,0787|L:1445556877750:1,0787:1445556877750:1,0786|L:1445556887750:1,0787:1445556887750:1,0786|L:1445556897750:1,0787:1445556897750:1,0786|L:1445556907750:1,0787:1445556907750:1,0786|L:1445556917750:1,0787:1445556917750:1,0786|L:1445556927750:1,0787:1445557727750:1,0787|L:1445557737750:1,0788:1445557737750:1,0787|L:1445557747750:1,0788:1445557747750:1,0787|L:1445557757750:1,0787:1445557757750:1,0786|L:1445557767750:1,0788:1445557767750:1,0786|L:1445557777750:1,0787:1445557777750:1,0786|L:1445557787750:1,0787:1445559577750:1,0792|L:1445559587750:1,0792:1445559587750:1,0791|L:1445559597750:1,0792:1445559597750:1,0791|L:1445559607750:1,0791:1445559607750:1,079|L:1445559617750:1,0791:1445559617750:1,079|L:1445559627750:1,0791:1445559627750:1,079|L:1445559637750:1,079:1445974267750:1,0893|L:1446233277750:1,0866:1447036857750:1,0803|L:1447106517750:1,0789:1447112527750:1,0795|L:1449003427750:1,0922:1449701157750:1,0836|;positions:333|profit:-0,0890999999999971|drawdown:-0,0890999999999971|long:1|winratio:0,00900900900900901|positivedaysratio:0|meanloss:-0,000308282208588948|meanwin:0,00379999999999995|meantrade:-0,000270820668693|stddeviationwin:0,00459637538356767|stddeviationloss:0,000622353631834594|stddeviation:0,000853777371840598|meanholdtime:104;
USDCHF;1200;SSIStrategy_V0;0,27;0,41;False;SSIStrategy_V0;1303;-0,244700000000008;-0,244700000000008;1;0,00230237912509593;0,25;-0,000242537909018362;0,0197333333333333;-0,000194824840764337;0,0195609020469121;0,000229442451057836;0,00138465669865884;47;pair:USDCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,27|thresholdClose:0,41|followTrend:False|name:SSIStrategy_V0;More than 1000;positions:1303|profit:-0,244700000000008|drawdown:-0,244700000000008|long:1|winratio:0,00230237912509593|positivedaysratio:0,25|meanloss:-0,000242537909018362|meanwin:0,0197333333333333|meantrade:-0,000194824840764337|stddeviationwin:0,0195609020469121|stddeviationloss:0,000229442451057836|stddeviation:0,00138465669865884|meanholdtime:47;
GBPJPY;1200;SSIStrategy_V0;0,25;0,1;True;SSIStrategy_V0;17;-2,79000000000002;-3,00000000000003;0,294117647058824;0,529411764705882;0,5;-0,759999999999998;0,365555555555552;-0,164117647058825;0,362341493655768;0,629185982043467;0,755926068774775;3653;pair:GBPJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,25|thresholdClose:0,1|followTrend:True|name:SSIStrategy_V0;S:1445381167750:184,99:1445489127750:184,53|S:1445528147750:185,73:1445842277750:185,63|L:1445931347750:184,92:1445951147750:184,55|S:1445963957750:184,22:1446074897750:184,84|S:1446129087750:185,19:1446159717750:185,33|S:1446186877750:185,38:1446226097750:186,44|S:1446444067750:185,7:1446731147750:185,56|L:1446732947750:185,36:1446734377750:185,47|S:1446741087750:185,46:1446749457750:185,21|S:1446756357750:185,17:1446797737750:185,01|L:1446797797750:184,98:1447065527750:186,26|S:1447068107750:186,31:1447637207750:186,43|S:1447684337750:186,94:1447932517750:187,95|L:1447932817750:187,91:1448312637750:185,73|S:1448329067750:185,72:1448367567750:185,11|S:1448395557750:184,71:1449050777750:185,29|L:1449094037750:184,32:1449701157750:184,5|;positions:17|profit:-2,79000000000002|drawdown:-3,00000000000003|long:0,294117647058824|winratio:0,529411764705882|positivedaysratio:0,5|meanloss:-0,759999999999998|meanwin:0,365555555555552|meantrade:-0,164117647058825|stddeviationwin:0,362341493655768|stddeviationloss:0,629185982043467|stddeviation:0,755926068774775|meanholdtime:3653;
USDCAD;1200;SSIStrategy_V0;0,13;0,08;True;SSIStrategy_V0;1281;-0,163699999999996;-0,183399999999996;0,986729117876659;0,00468384074941452;0,1;-0,000233333333333328;0,00410000000000003;-0,00020135301353013;0,0070135582980396;0,00098847969665444;0,00121262754959156;52;pair:USDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,13|thresholdClose:0,08|followTrend:True|name:SSIStrategy_V0;More than 1000;positions:1281|profit:-0,163699999999996|drawdown:-0,183399999999996|long:0,986729117876659|winratio:0,00468384074941452|positivedaysratio:0,1|meanloss:-0,000233333333333328|meanwin:0,00410000000000003|meantrade:-0,00020135301353013|stddeviationwin:0,0070135582980396|stddeviationloss:0,00098847969665444|stddeviation:0,00121262754959156|meanholdtime:52;
GBPCHF;1200;SSIStrategy_V0;0,28;0,04;False;SSIStrategy_V0;2;-0,0609;-0,0609;1;0;0;-0,03045;NaN;-0,03045;NaN;0,0291499999999999;0,0291499999999999;5370;pair:GBPCHF|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,28|thresholdClose:0,04|followTrend:False|name:SSIStrategy_V0;L:1449001767750:1,5491:1449611367750:1,4895|L:1449666327750:1,4937:1449701157750:1,4924|;positions:2|profit:-0,0609|drawdown:-0,0609|long:1|winratio:0|positivedaysratio:0|meanloss:-0,03045|meanwin:NaN|meantrade:-0,03045|stddeviationwin:NaN|stddeviationloss:0,0291499999999999|stddeviation:0,0291499999999999|meanholdtime:5370;
USDCAD;1200;SSIStrategy_V0;0,32;0,24;True;SSIStrategy_V0;5;-0,0317000000000001;-0,0502;0,4;0,2;0,25;-0,01255;0,0185;-0,00634000000000001;0;0,00495454336947421;0,0131869025931035;9206;pair:USDCAD|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,32|thresholdClose:0,24|followTrend:True|name:SSIStrategy_V0;S:1445436857750:1,3055:1445463777750:1,3145|L:1446013817750:1,3261:1446218297750:1,3141|S:1446234557750:1,3071:1447197767750:1,3279|S:1447359387750:1,3278:1448303107750:1,3362|L:1449077437750:1,3384:1449701157750:1,3569|;positions:5|profit:-0,0317000000000001|drawdown:-0,0502|long:0,4|winratio:0,2|positivedaysratio:0,25|meanloss:-0,01255|meanwin:0,0185|meantrade:-0,00634000000000001|stddeviationwin:0|stddeviationloss:0,00495454336947421|stddeviation:0,0131869025931035|meanholdtime:9206;
CHFJPY;1200;SSIStrategy_V0;0,35;0,36;True;SSIStrategy_V0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;pair:CHFJPY|timeframe:1200|strategy:SSIStrategy_V0|thresholdOpen:0,35|thresholdClose:0,36|followTrend:True|name:SSIStrategy_V0;;positions:0|profit:0|drawdown:0|long:NaN|winratio:NaN|positivedaysratio:NaN|meanloss:NaN|meanwin:NaN|meantrade:NaN|stddeviationwin:NaN|stddeviationloss:NaN|stddeviation:NaN;
